lemma,pos,work,book,line,sentence_id,word_id,form,row
βαίνω,v,Iliad,1,391,2274330,5,ἔβαν,1611
κῆρυξ,n,Iliad,1,391,2274330,6,κήρυκες,1612
ἄγω,v,Iliad,1,391,2274330,7,ἄγοντες,1613
κόρη,n,Iliad,1,392,2274330,8,κούρην,1614
Βρισεύς,n,Iliad,1,392,2274330,9,Βρισῆος,1615
δίδωμι,v,Iliad,1,392,2274330,12,δόσαν,1616
υἱός,n,Iliad,1,392,2274330,13,υἷες,1617
Ἀχαιός,a,Iliad,1,392,2274330,14,Ἀχαιῶν,1618
δύναμαι,v,Iliad,1,393,2274331,4,δύνασαί,1619
περιέχω,v,Iliad,1,393,2274331,6,περίσχεο,1620
παῖς,n,Iliad,1,393,2274331,7,παιδὸς,1621
ἐύς,a,Iliad,1,393,2274331,8,ἑῆος,1622
ἔρχομαι,v,Iliad,1,394,2274332,1,ἐλθοῦσ',1623
Ὄλυμπος,n,Iliad,1,394,2274332,2,Οὔλυμπον,1624
Ζεύς,n,Iliad,1,394,2274332,4,Δία,1625
λίσσομαι,v,Iliad,1,394,2274332,5,λίσαι,1626
ἔπος,n,Iliad,1,395,2274332,12,ἔπει,1627
ὀνίνημι,v,Iliad,1,395,2274332,13,ὤνησας,1628
καρδία,n,Iliad,1,395,2274332,14,κραδίην,1629
Ζεύς,n,Iliad,1,395,2274332,15,Διὸς,1630
ἔργον,n,Iliad,1,395,2274332,18,ἔργῳ,1631
πατήρ,n,Iliad,1,396,2274333,4,πατρὸς,1632
μέγαρον,n,Iliad,1,396,2274333,6,μεγάροισιν,1633
ἀκούω,v,Iliad,1,396,2274333,7,ἄκουσα,1634
εὔχομαι,v,Iliad,1,397,2274333,8,εὐχομένης,1635
φημί,v,Iliad,1,397,2274333,10,ἔφησθα,1636
κελαινεφής,a,Iliad,1,397,2274333,11,κελαινεφέϊ,1637
Κρονίων,n,Iliad,1,397,2274333,12,Κρονίωνι,1638
οἶος,a,Iliad,1,398,2274333,13,οἴη,1639
ἀθάνατος,a,Iliad,1,398,2274333,15,ἀθανάτοισιν,1640
ἀεικής,a,Iliad,1,398,2274333,16,ἀεικέα,1641
λοιγός,n,Iliad,1,398,2274333,17,λοιγὸν,1642
ἀμύνω,v,Iliad,1,398,2274333,18,ἀμῦναι,1643
συνδέω,v,Iliad,1,399,2274333,22,ξυνδῆσαι,1644
Ὀλύμπιος,a,Iliad,1,399,2274333,23,Ὀλύμπιοι,1645
ἐθέλω,v,Iliad,1,399,2274333,24,ἤθελον,1646
ἄλλος,a,Iliad,1,399,2274333,25,ἄλλοι,1647
Ἥρα,n,Iliad,1,400,2274333,26,Ἥρη,1648
Ποσειδεών,n,Iliad,1,400,2274333,29,Ποσειδάων,1649
Παλλάς,n,Iliad,1,400,2274333,31,Παλλὰς,1650
Ἀθήνη,n,Iliad,1,400,2274333,32,Ἀθήνη,1651
ἔρχομαι,v,Iliad,1,401,2274334,5,ἐλθοῦσα,1652
θεά,n,Iliad,1,401,2274334,6,θεὰ,1653
ὑπολύω,v,Iliad,1,401,2274334,7,ὑπελύσαο,1654
δεσμός,n,Iliad,1,401,2274334,8,δεσμῶν,1655
ἑκατόγχειρος,a,Iliad,1,402,2274334,11,ἑκατόγχειρον,1656
καλέω,v,Iliad,1,402,2274334,12,καλέσασ',1657
μακρός,a,Iliad,1,402,2274334,14,μακρὸν,1658
Ὄλυμπος,n,Iliad,1,402,2274334,15,Ὄλυμπον,1659
Βριάρεως,n,Iliad,1,403,2274334,18,Βριάρεων,1660
καλέω,v,Iliad,1,403,2274334,19,καλέουσι,1661
θεός,n,Iliad,1,403,2274334,20,θεοί,1662
ἀνήρ,n,Iliad,1,403,2274334,22,ἄνδρες,1663
πᾶς,a,Iliad,1,403,2274334,25,πάντες,1664
Αἰγαίων,n,Iliad,1,404,2274334,26,Αἰγαίων',1665
βία,n,Iliad,1,404,2274334a,31,βίην,1666
ἑός,a,Iliad,1,404,2274334a,32,οὗ,1667
πατήρ,n,Iliad,1,404,2274334a,33,πατρὸς,1668
ἀμείνων,a,Iliad,1,404,2274334a,34,ἀμείνων,1669
Κρονίων,n,Iliad,1,405,2274335,4,Κρονίωνι,1670
καθέζομαι,v,Iliad,1,405,2274335,5,καθέζετο,1671
κῦδος,n,Iliad,1,405,2274335,6,κύδεϊ,1672
γαίω,v,Iliad,1,405,2274335,7,γαίων,1673
ὑποδείδω,v,Iliad,1,406,2274336,3,ὑπέδεισαν,1674
μάκαρ,a,Iliad,1,406,2274336,4,μάκαρες,1675
θεός,n,Iliad,1,406,2274336,5,θεοὶ,1676
δέω,v,Iliad,1,406,2274336a,9,ἔδησαν,1677
μιμνήσκω,v,Iliad,1,407,2274337,4,μνήσασα,1678
παρέζομαι,v,Iliad,1,407,2274337,5,παρέζεο,1679
λαμβάνω,v,Iliad,1,407,2274337,7,λαβὲ,1680
γόνυ,n,Iliad,1,407,2274337,8,γούνων,1681
ἐθέλω,v,Iliad,1,408,2274337,12,ἐθέλῃσιν,1682
Τρώς,n,Iliad,1,408,2274337,14,Τρώεσσιν,1683
ἀρήγω,v,Iliad,1,408,2274337,15,ἀρῆξαι,1684
πρύμνα,n,Iliad,1,409,2274337,20,πρύμνας,1685
ἅλς1,n,Iliad,1,409,2274337,24,ἅλα,1686
εἴλω,v,Iliad,1,409,2274337,25,ἔλσαι,1687
Ἀχαιός,a,Iliad,1,409,2274337,26,Ἀχαιοὺς,1688
κτείνω,v,Iliad,1,410,2274337,27,κτεινομένους,1689
πᾶς,a,Iliad,1,410,2274337,30,πάντες,1690
ἐπαυρέω,v,Iliad,1,410,2274337,31,ἐπαύρωνται,1691
βασιλεύς,n,Iliad,1,410,2274337,32,βασιλῆος,1692
γιγνώσκω,v,Iliad,1,411,2274337,34,γνῷ,1693
Ἀτρείδης,n,Iliad,1,411,2274337,37,Ἀτρεΐδης,1694
εὐρύς,a,Iliad,1,411,2274337,38,εὐρὺ,1695
κρείων,n,Iliad,1,411,2274337,39,κρείων,1696
Ἀγαμέμνων,n,Iliad,1,411,2274337,40,Ἀγαμέμνων,1697
ἑός,a,Iliad,1,412,2274337,41,ἣν,1698
ἄτη,n,Iliad,1,412,2274337,42,ἄτην,1699
ἄριστος,a,Iliad,1,412,2274337,45,ἄριστον,1700
Ἀχαιός,a,Iliad,1,412,2274337,46,Ἀχαιῶν,1701
οὐδείς,a,Iliad,1,412,2274337,47,οὐδὲν,1702
τίνω,v,Iliad,1,412,2274337,48,ἔτισεν,1703
ἀμείβω,v,Iliad,1,413,2274338,3,ἠμείβετ',1704
Θέτις,n,Iliad,1,413,2274338,5,Θέτις,1705
δάκρυ,n,Iliad,1,413,2274338,7,δάκρυ,1706
χέω,v,Iliad,1,413,2274338,8,χέουσα,1707
τέκνον,n,Iliad,1,414,2274339,3,τέκνον,1708
ἐμός,a,Iliad,1,414,2274339,4,ἐμόν,1709
τρέφω,v,Iliad,1,414,2274339,9,ἔτρεφον,1710
αἰνός,a,Iliad,1,414,2274339,10,αἰνὰ,1711
τίκτω,v,Iliad,1,414,2274339,11,τεκοῦσα,1712
ὀφείλω,v,Iliad,1,415,2274340,2,ὄφελες,1713
ναῦς,n,Iliad,1,415,2274340,4,νηυσὶν,1714
ἀδάκρυτος,a,Iliad,1,415,2274340,5,ἀδάκρυτος,1715
ἀπήμων,a,Iliad,1,415,2274340,7,ἀπήμων,1716
ἧμαι,v,Iliad,1,416,2274340,8,ἧσθαι,1717
αἶσα,n,Iliad,1,416,2274340,13,αἶσα,1718
ὠκύμορος,a,Iliad,1,417,2274341,5,ὠκύμορος,1719
ὀιζυρός,a,Iliad,1,417,2274341,7,ὀϊζυρὸς,1720
πᾶς,a,Iliad,1,417,2274341,9,πάντων,1721
πέλω,v,Iliad,1,418,2274341,10,ἔπλεο,1722
κακός,a,Iliad,1,418,2274342,3,κακῇ,1723
αἶσα,n,Iliad,1,418,2274342,4,αἴσῃ,1724
τίκτω,v,Iliad,1,418,2274342,5,τέκον,1725
μέγαρον,n,Iliad,1,418,2274342,7,μεγάροισι,1726
οὗτος,a,Iliad,1,419,2274343,1,τοῦτο,1727
εἴρω2,v,Iliad,1,419,2274343,4,ἐρέουσα,1728
ἔπος,n,Iliad,1,419,2274343,5,ἔπος,1729
Ζεύς,n,Iliad,1,419,2274343,6,Διὶ,1730
τερπικέραυνος,a,Iliad,1,419,2274343,7,τερπικεραύνῳ,1731
εἶμι,v,Iliad,1,420,2274343,8,εἶμ',1732
αὐτός,a,Iliad,1,420,2274343,9,αὐτὴ,1733
Ὄλυμπος,n,Iliad,1,420,2274343,11,Ὄλυμπον,1734
ἀγάννιφος,a,Iliad,1,420,2274343,12,ἀγάννιφον,1735
πείθω,v,Iliad,1,420,2274343,15,πίθηται,1736
ναῦς,n,Iliad,1,421,2274344,5,νηυσὶ,1737
πάρημαι,v,Iliad,1,421,2274344,6,παρήμενος,1738
ὠκύπορος,a,Iliad,1,421,2274344,7,ὠκυπόροισι,1739
μηνίω,v,Iliad,1,422,2274344,8,μήνι',1740
Ἀχαιός,a,Iliad,1,422,2274344,9,Ἀχαιοῖσιν,1741
πόλεμος,n,Iliad,1,422,2274344a,11,πολέμου,1742
ἀποπαύω,v,Iliad,1,422,2274344a,13,ἀποπαύεο,1743
Ζεύς,n,Iliad,1,423,2274345,1,Ζεὺς,1744
Ὠκεανός,n,Iliad,1,423,2274345,4,Ὠκεανὸν,1745
ἀμύμων,a,Iliad,1,423,2274345,6,ἀμύμονας,1746
Αἰθίοψ,n,Iliad,1,423,2274345,7,Αἰθιοπῆας,1747
χθιζός,a,Iliad,1,424,2274345,8,χθιζὸς,1748
βαίνω,v,Iliad,1,424,2274345,9,ἔβη,1749
δαίς1,n,Iliad,1,424,2274345,11,δαῖτα,1750
θεός,n,Iliad,1,424,2274345a,13,θεοὶ,1751
πᾶς,a,Iliad,1,424,2274345a,16,πάντες,1752
ἕπομαι,v,Iliad,1,424,2274345a,17,ἕποντο,1753
δωδέκατος,a,Iliad,1,425,2274346,1,δωδεκάτῃ,1754
ἔρχομαι,v,Iliad,1,425,2274346,5,ἐλεύσεται,1755
Ὄλυμπος,n,Iliad,1,425,2274346,6,Οὔλυμπον,1756
εἶμι,v,Iliad,1,426,2274346a,13,εἶμι,1757
Ζεύς,n,Iliad,1,426,2274346a,14,Διὸς,1758
χαλκοβατής,a,Iliad,1,426,2274346a,16,χαλκοβατὲς,1759
δῶμα,n,Iliad,1,426,2274346a,17,δῶ,1760
γουνάζομαι,v,Iliad,1,427,2274346b,21,γουνάσομαι,1761
πείθω,v,Iliad,1,427,2274346c,24,πείσεσθαι,1762
οἴομαι,v,Iliad,1,427,2274346c,25,ὀΐω,1763
φωνέω,v,Iliad,1,428,2274347,3,φωνήσασ',1764
ἀποβαίνω,v,Iliad,1,428,2274347,4,ἀπεβήσετο,1765
λείπω,v,Iliad,1,428,2274347a,8,λίπ',1766
χώομαι,v,Iliad,1,429,2274347a,10,χωόμενον,1767
θυμός,n,Iliad,1,429,2274347a,12,θυμὸν,1768
εὔζωνος,a,Iliad,1,429,2274347a,13,ἐϋζώνοιο,1769
γυνή,n,Iliad,1,429,2274347a,14,γυναικὸς,1770
βία,n,Iliad,1,430,2274347a,17,βίῃ,1771
ἀέκων,a,Iliad,1,430,2274347a,18,ἀέκοντος,1772
ἀπαυράω,v,Iliad,1,430,2274347a,19,ἀπηύρων,1773
Ὀδυσσεύς,n,Iliad,1,430,2274348,2,Ὀδυσσεὺς,1774
Χρύση,n,Iliad,1,431,2274348,4,Χρύσην,1775
ἱκάνω,v,Iliad,1,431,2274348,5,ἵκανεν,1776
ἄγω,v,Iliad,1,431,2274348,6,ἄγων,1777
ἱερός,a,Iliad,1,431,2274348,7,ἱερὴν,1778
ἑκατόμβη,n,Iliad,1,431,2274348,8,ἑκατόμβην,1779
λιμήν,n,Iliad,1,432,2274349,5,λιμένος,1780
πολυβενθής,a,Iliad,1,432,2274349,6,πολυβενθέος,1781
ἱκνέομαι,v,Iliad,1,432,2274349,8,ἵκοντο,1782
ἱστίον,n,Iliad,1,433,2274349,9,ἱστία,1783
στέλλω,v,Iliad,1,433,2274349,11,στείλαντο,1784
τίθημι,v,Iliad,1,433,2274349,13,θέσαν,1785
ναῦς,n,Iliad,1,433,2274349,16,νηῒ,1786
μέλας,a,Iliad,1,433,2274349,17,μελαίνῃ,1787
ἱστός,n,Iliad,1,434,2274349a,19,ἱστὸν,1788
ἱστοδόκη,n,Iliad,1,434,2274349a,21,ἱστοδόκῃ,1789
πελάζω,v,Iliad,1,434,2274349a,22,πέλασαν,1790
πρότονοι,n,Iliad,1,434,2274349a,23,προτόνοισιν,1791
ὑφίημι,v,Iliad,1,434,2274349a,24,ὑφέντες,1792
ὅρμος2,n,Iliad,1,435,2274349b,30,ὅρμον,1793
προερέσσω,v,Iliad,1,435,2274349b,31,προέρεσσαν,1794
ἐρετμόν,n,Iliad,1,435,2274349b,32,ἐρετμοῖς,1795
εὐνή,n,Iliad,1,436,2274350,3,εὐνὰς,1796
βάλλω,v,Iliad,1,436,2274350,4,ἔβαλον,1797
πρυμνήσιος,a,Iliad,1,436,2274350a,8,πρυμνήσι',1798
δέω,v,Iliad,1,436,2274350a,9,ἔδησαν,1799
αὐτός,a,Iliad,1,437,2274351,4,αὐτοὶ,1800
βαίνω,v,Iliad,1,437,2274351,5,βαῖνον,1801
ῥηγμίν,n,Iliad,1,437,2274351,7,ῥηγμῖνι,1802
θάλασσα,n,Iliad,1,437,2274351,8,θαλάσσης,1803
ἑκατόμβη,n,Iliad,1,438,2274351a,12,ἑκατόμβην,1804
βαίνω,v,Iliad,1,438,2274351a,13,βῆσαν,1805
ἑκηβόλος,a,Iliad,1,438,2274351a,14,ἑκηβόλῳ,1806
Ἀπόλλων,n,Iliad,1,438,2274351a,15,Ἀπόλλωνι,1807
Χρυσηίς,n,Iliad,1,439,2274352,3,Χρυσηῒς,1808
ναῦς,n,Iliad,1,439,2274352,4,νηὸς,1809
βαίνω,v,Iliad,1,439,2274352,5,βῆ,1810
ποντοπόρος,a,Iliad,1,439,2274352,6,ποντοπόροιο,1811
βωμός,n,Iliad,1,440,2274353,5,βωμὸν,1812
ἄγω,v,Iliad,1,440,2274353,6,ἄγων,1813
πολύμητις,a,Iliad,1,440,2274353,7,πολύμητις,1814
Ὀδυσσεύς,n,Iliad,1,440,2274353,8,Ὀδυσσεὺς,1815
πατήρ,n,Iliad,1,441,2274353,9,πατρὶ,1816
φίλος,a,Iliad,1,441,2274353,10,φίλῳ,1817
χείρ,n,Iliad,1,441,2274353,12,χερσὶ,1818
τίθημι,v,Iliad,1,441,2274353,13,τίθει,1819
προσεῖπον,v,Iliad,1,441,2274353a,16,προσέειπεν,1820
Χρύσης,n,Iliad,1,442,2274354,2,Χρύση,1821
πέμπω,v,Iliad,1,442,2274354,6,ἔπεμψεν,1822
ἄναξ,n,Iliad,1,442,2274354,7,ἄναξ,1823
ἀνήρ,n,Iliad,1,442,2274354,8,ἀνδρῶν,1824
Ἀγαμέμνων,n,Iliad,1,442,2274354,9,Ἀγαμέμνων,1825
παῖς,n,Iliad,1,443,2274354,10,παῖδά,1826
ἄγω,v,Iliad,1,443,2274354,13,ἀγέμεν,1827
Φοῖβος,n,Iliad,1,443,2274354,15,Φοίβῳ,1828
ἱερός,a,Iliad,1,443,2274354,17,ἱερὴν,1829
ἑκατόμβη,n,Iliad,1,443,2274354,18,ἑκατόμβην,1830
ῥέζω,v,Iliad,1,444,2274354,19,ῥέξαι,1831
Δαναοί,n,Iliad,1,444,2274354,21,Δαναῶν,1832
ἱλάσκομαι,v,Iliad,1,444,2274354,23,ἱλασόμεσθα,1833
ἄναξ,n,Iliad,1,444,2274354,24,ἄνακτα,1834
Ἀργεῖος,a,Iliad,1,445,2274354,28,Ἀργείοισι,1835
πολύστονος,a,Iliad,1,445,2274354,29,πολύστονα,1836
κῆδος,n,Iliad,1,445,2274354,30,κήδε',1837
ἐφίημι,v,Iliad,1,445,2274354,31,ἐφῆκεν,1838
εἶπον,v,Iliad,1,446,2274355,2,εἰπὼν,1839
χείρ,n,Iliad,1,446,2274355,4,χερσὶ,1840
τίθημι,v,Iliad,1,446,2274355,5,τίθει,1841
δέχομαι,v,Iliad,1,446,2274355a,9,δέξατο,1842
χαίρω,v,Iliad,1,446,2274355a,10,χαίρων,1843
παῖς,n,Iliad,1,447,2274355a,11,παῖδα,1844
φίλος,a,Iliad,1,447,2274355a,12,φίλην,1845
θεός,n,Iliad,1,447,2274356,4,θεῷ,1846
ἱερός,a,Iliad,1,447,2274356,5,ἱερὴν,1847
ἑκατόμβη,n,Iliad,1,447,2274356,6,ἑκατόμβην,1848
ἵστημι,v,Iliad,1,448,2274356,8,ἔστησαν,1849
εὔδμητος,a,Iliad,1,448,2274356,9,ἐΰδμητον,1850
βωμός,n,Iliad,1,448,2274356,11,βωμόν,1851
χερνίπτομαι,v,Iliad,1,449,2274356a,13,χερνίψαντο,1852
οὐλοχύται,n,Iliad,1,449,2274356a,17,οὐλοχύτας,1853
ἀναιρέω,v,Iliad,1,449,2274356a,18,ἀνέλοντο,1854
Χρύσης,n,Iliad,1,450,2274357,3,Χρύσης,1855
μέγας,a,Iliad,1,450,2274357,4,μεγάλ',1856
εὔχομαι,v,Iliad,1,450,2274357,5,εὔχετο,1857
χείρ,n,Iliad,1,450,2274357,6,χεῖρας,1858
ἀνέχω,v,Iliad,1,450,2274357,7,ἀνασχών,1859
κλύω,v,Iliad,1,451,2274358,1,κλῦθί,1860
ἀργυρότοξος,a,Iliad,1,451,2274358,3,ἀργυρότοξ',1861
Χρύση,n,Iliad,1,451,2274358,6,Χρύσην,1862
ἀμφιβαίνω,v,Iliad,1,451,2274358,7,ἀμφιβέβηκας,1863
Κίλλα,n,Iliad,1,452,2274358,8,Κίλλαν,1864
ζάθεος,a,Iliad,1,452,2274358,10,ζαθέην,1865
Τένεδος,n,Iliad,1,452,2274358,11,Τενέδοιό,1866
ἀνάσσω,v,Iliad,1,452,2274358,14,ἀνάσσεις,1867
κλύω,v,Iliad,1,453,2274359,7,ἔκλυες,1868
εὔχομαι,v,Iliad,1,453,2274359,8,εὐξαμένοιο,1869
τιμάω,v,Iliad,1,454,2274359a,10,τίμησας,1870
μέγας,a,Iliad,1,454,2274359a,14,μέγα,1871
ἴπτομαι,v,Iliad,1,454,2274359a,16,ἴψαο,1872
λαός,n,Iliad,1,454,2274359a,17,λαὸν,1873
Ἀχαιός,a,Iliad,1,454,2274359a,18,Ἀχαιῶν,1874
ἐπικραίνω,v,Iliad,1,455,2274360,7,ἐπικρήηνον,1875
ἔλδωρ,n,Iliad,1,455,2274360,8,ἐέλδωρ,1876
Δαναοί,n,Iliad,1,456,2274361,3,Δαναοῖσιν,1877
ἀεικής,a,Iliad,1,456,2274361,4,ἀεικέα,1878
λοιγός,n,Iliad,1,456,2274361,5,λοιγὸν,1879
ἀμύνω,v,Iliad,1,456,2274361,6,ἄμυνον,1880
φημί,v,Iliad,1,457,2274362,2,ἔφατ',1881
εὔχομαι,v,Iliad,1,457,2274362,3,εὐχόμενος,1882
κλύω,v,Iliad,1,457,2274362a,7,ἔκλυε,1883
Φοῖβος,n,Iliad,1,457,2274362a,8,Φοῖβος,1884
Ἀπόλλων,n,Iliad,1,457,2274362a,9,Ἀπόλλων,1885
εὔχομαι,v,Iliad,1,458,2274363,4,εὔξαντο,1886
οὐλοχύται,n,Iliad,1,458,2274363,6,οὐλοχύτας,1887
προβάλλω,v,Iliad,1,458,2274363,7,προβάλοντο,1888
αὐερύω,v,Iliad,1,459,2274363,9,αὐέρυσαν,1889
πρῶτος,a,Iliad,1,459,2274363,11,πρῶτα,1890
σφάζω,v,Iliad,1,459,2274363,13,ἔσφαξαν,1891
δέρω,v,Iliad,1,459,2274363,15,ἔδειραν,1892
μηρός,n,Iliad,1,460,2274363,17,μηρούς,1893
ἐκτέμνω,v,Iliad,1,460,2274363,19,ἐξέταμον,1894
κνῖσα,n,Iliad,1,460,2274363,22,κνίσῃ,1895
καλύπτω,v,Iliad,1,460,2274363,23,ἐκάλυψαν,1896
δίπτυχος,a,Iliad,1,461,2274363,24,δίπτυχα,1897
ποιέω,v,Iliad,1,461,2274363,25,ποιήσαντες,1898
αὐτός,a,Iliad,1,461,2274363a,28,αὐτῶν,1899
ὠμοθετέω,v,Iliad,1,461,2274363a,30,ὠμοθέτησαν,1900
καίω,v,Iliad,1,462,2274364,1,καῖε,1901
σχίζα,n,Iliad,1,462,2274364,4,σχίζῃς,1902
γέρων,n,Iliad,1,462,2274364,6,γέρων,1903
αἶθοψ,a,Iliad,1,462,2274364a,10,αἴθοπα,1904
οἶνος,n,Iliad,1,462,2274364a,11,οἶνον,1905
λείβω,v,Iliad,1,463,2274364a,12,λεῖβε,1906
νέος,a,Iliad,1,463,2274365,1,νέοι,1907
αὐτός,a,Iliad,1,463,2274365,4,αὐτὸν,1908
ἔχω,v,Iliad,1,463,2274365,5,ἔχον,1909
πεμπώβολον,n,Iliad,1,463,2274365,6,πεμπώβολα,1910
χείρ,n,Iliad,1,463,2274365,7,χερσίν,1911
μῆρα,n,Iliad,1,464,2274366,4,μῆρε,1912
καίω,v,Iliad,1,464,2274366,5,κάη,1913
σπλάγχνον,n,Iliad,1,464,2274366,7,σπλάγχνα,1914
πατέομαι,v,Iliad,1,464,2274366,8,πάσαντο,1915
μιστύλλω,v,Iliad,1,465,2274366,10,μίστυλλόν,1916
ἄλλος,a,Iliad,1,465,2274366,13,τἆλλα,1917
ὀβελός,n,Iliad,1,465,2274366,16,ὀβελοῖσιν,1918
πείρω,v,Iliad,1,465,2274366,17,ἔπειραν,1919
ὀπτάω,v,Iliad,1,466,2274366,19,ὤπτησάν,1920
ἐρύω1,v,Iliad,1,466,2274366,23,ἐρύσαντό,1921
πᾶς,a,Iliad,1,466,2274366,25,πάντα,1922
παύω,v,Iliad,1,467,2274367,3,παύσαντο,1923
πόνος,n,Iliad,1,467,2274367,4,πόνου,1924
τεύχω,v,Iliad,1,467,2274367,5,τετύκοντό,1925
δαίς1,n,Iliad,1,467,2274367,7,δαῖτα,1926
δαίνυμι,v,Iliad,1,468,2274367,8,δαίνυντ',1927
θυμός,n,Iliad,1,468,2274367,13,θυμὸς,1928
δέω,v,Iliad,1,468,2274367,14,ἐδεύετο,1929
δαίς1,n,Iliad,1,468,2274367,15,δαιτὸς,1930
ἴσος,a,Iliad,1,468,2274367,16,ἐΐσης,1931
πόσις2,n,Iliad,1,469,2274368,3,πόσιος,1932
ἐδητύς,n,Iliad,1,469,2274368,5,ἐδητύος,1933
ἔρος,n,Iliad,1,469,2274368,7,ἔρον,1934
ἵημι,v,Iliad,1,469,2274368,8,ἕντο,1935
κοῦρος,n,Iliad,1,470,2274368,10,κοῦροι,1936
κρατήρ,n,Iliad,1,470,2274368,12,κρητῆρας,1937
ἐπιστέφω,v,Iliad,1,470,2274368,13,ἐπεστέψαντο,1938
ποτός,a,Iliad,1,470,2274368,14,ποτοῖο,1939
νωμάω,v,Iliad,1,471,2274368,16,νώμησαν,1940
πᾶς,a,Iliad,1,471,2274368,19,πᾶσιν,1941
ἐπάρχω,v,Iliad,1,471,2274368,20,ἐπαρξάμενοι,1942
δέπας,n,Iliad,1,471,2274368,21,δεπάεσσιν,1943
πανημέριος,a,Iliad,1,472,2274369,3,πανημέριοι,1944
μολπή,n,Iliad,1,472,2274369,4,μολπῇ,1945
θεός,n,Iliad,1,472,2274369,5,θεὸν,1946
ἱλάσκομαι,v,Iliad,1,472,2274369,6,ἱλάσκοντο,1947
καλός,a,Iliad,1,473,2274369,7,καλὸν,1948
ἀείδω,v,Iliad,1,473,2274369,8,ἀείδοντες,1949
παιάν,n,Iliad,1,473,2274369,9,παιήονα,1950
κοῦρος,n,Iliad,1,473,2274369,10,κοῦροι,1951
Ἀχαιός,a,Iliad,1,473,2274369,11,Ἀχαιῶν,1952
μέλπω,v,Iliad,1,474,2274369,12,μέλποντες,1953
Ἑκάεργος,a,Iliad,1,474,2274369,13,ἑκάεργον,1954
φρήν,n,Iliad,1,474,2274370,3,φρένα,1955
τέρπω,v,Iliad,1,474,2274370,4,τέρπετ',1956
ἀκούω,v,Iliad,1,474,2274370,5,ἀκούων,1957
ἥλιος,n,Iliad,1,475,2274371,3,ἠέλιος,1958
καταδύω,v,Iliad,1,475,2274371,4,κατέδυ,1959
κνέφας,n,Iliad,1,475,2274371,7,κνέφας,1960
ἔρχομαι,v,Iliad,1,475,2274371,8,ἦλθε,1961
κοιμάω,v,Iliad,1,476,2274371,12,κοιμήσαντο,1962
πρυμνήσιος,a,Iliad,1,476,2274371,14,πρυμνήσια,1963
ναῦς,n,Iliad,1,476,2274371,15,νηός,1964
ἠριγένεια,a,Iliad,1,477,2274372,3,ἠριγένεια,1965
φαίνω,v,Iliad,1,477,2274372,4,φάνη,1966
ῥοδοδάκτυλος,a,Iliad,1,477,2274372,5,ῥοδοδάκτυλος,1967
ἠώς,n,Iliad,1,477,2274372,6,Ἠώς,1968
ἀνάγω,v,Iliad,1,478,2274372,11,ἀνάγοντο,1969
στρατός,n,Iliad,1,478,2274372,13,στρατὸν,1970
εὐρύς,a,Iliad,1,478,2274372,14,εὐρὺν,1971
Ἀχαιός,a,Iliad,1,478,2274372,15,Ἀχαιῶν,1972
ἴκμενος,a,Iliad,1,479,2274373,3,ἴκμενον,1973
οὖρος,n,Iliad,1,479,2274373,4,οὖρον,1974
ἵημι,v,Iliad,1,479,2274373,5,ἵει,1975
Ἑκάεργος,a,Iliad,1,479,2274373,6,ἑκάεργος,1976
Ἀπόλλων,n,Iliad,1,479,2274373,7,Ἀπόλλων,1977
ἱστός,n,Iliad,1,480,2274374,3,ἱστὸν,1978
ἵστημι,v,Iliad,1,480,2274374,4,στήσαντ',1979
ἱστίον,n,Iliad,1,480,2274374,7,ἱστία,1980
λευκός,a,Iliad,1,480,2274374,8,λευκὰ,1981
πετάννυμι,v,Iliad,1,480,2274374,9,πέτασσαν,1982
ἄνεμος,n,Iliad,1,481,2274374a,13,ἄνεμος,1983
πρήθω,v,Iliad,1,481,2274374a,14,πρῆσεν,1984
μέσος,a,Iliad,1,481,2274374a,15,μέσον,1985
ἱστίον,n,Iliad,1,481,2274374a,16,ἱστίον,1986
κῦμα,n,Iliad,1,481,2274374b,20,κῦμα,1987
στεῖρα,n,Iliad,1,482,2274374b,21,στείρῃ,1988
πορφύρεος,a,Iliad,1,482,2274374b,22,πορφύρεον,1989
μέγας,a,Iliad,1,482,2274374b,23,μεγάλ',1990
ἰάχω,v,Iliad,1,482,2274374b,24,ἴαχε,1991
ναῦς,n,Iliad,1,482,2274374b,25,νηὸς,1992
εἶμι,v,Iliad,1,482,2274374b,26,ἰούσης,1993
θέω,v,Iliad,1,483,2274375,3,ἔθεεν,1994
κῦμα,n,Iliad,1,483,2274375,5,κῦμα,1995
διαπράσσω,v,Iliad,1,483,2274375,6,διαπρήσσουσα,1996
κέλευθος,n,Iliad,1,483,2274375,7,κέλευθον,1997
ἱκνέομαι,v,Iliad,1,484,2274376,4,ἵκοντο,1998
στρατός,n,Iliad,1,484,2274376,6,στρατὸν,1999
εὐρύς,a,Iliad,1,484,2274376,7,εὐρὺν,2000
Ἀχαιός,a,Iliad,1,484,2274376,8,Ἀχαιῶν,2001
ναῦς,n,Iliad,1,485,2274376,10,νῆα,2002
μέλας,a,Iliad,1,485,2274376,14,μέλαιναν,2003
ἤπειρος,n,Iliad,1,485,2274376,16,ἠπείροιο,2004
ἐρύω1,v,Iliad,1,485,2274376,17,ἔρυσσαν,2005
ψάμαθος,n,Iliad,1,486,2274376,20,ψαμάθοις,2006
ἕρμα,n,Iliad,1,486,2274376,24,ἕρματα,2007
